"id","properties_stop_name","lat","lng","kod_zsj_d"
"3286","Čelákovice zast.","50.1598","14.735479999999999","0192830"
"3287","Čelákovice,Rumunská","50.16084","14.7445","0191600"
"3289","Čelákovice,TOS","50.16353","14.744029999999999","0191780"
"3291","Čelákovice,Nám.","50.16301","14.749529999999998","0191510"
"3293","Čelákovice,Kovohutě","50.16729","14.762270000000001","0191940"
"3294","Čelákovice-Jiřina","50.167559999999995","14.76537","0191940"
"3295","Odolena Voda,Závod","50.22125","14.40815","1089870"
"3299","Zdiby,U Parku","50.16539","14.453120000000002","1924140"
"33","manipulační stání","50.12571","14.515670000000002","1311720"
"3301","Klecany,Zdibsko","50.18376","14.44006","0660361"
"3304","Klíčany","50.20108","14.43503","0662060"
"3306","Klecany,D8 Park","50.17658","14.44716","0660362"
"3307","Karlovy lázně","50.08457","14.413470000000002","1269930"
"3308","Odolena Voda,U Klubu","50.228629999999995","14.411620000000001","1089950"
"3310","Odolena Voda,Dolínek,Vodolská","50.22782","14.42114","1089870"
"3311","Odolena Voda,Dolní náměstí","50.233309999999996","14.41124","1089950"
"3313","Postřižín","50.23348","14.386220000000002","1262090"
"3315","Kozomín","50.23729","14.37229","0720010"
"3317","Kozomín,Rozc.","50.240559999999995","14.37265","0720010"
"3319","Zlončice","50.229079999999996","14.35965","0553790"
"3321","Chvatěruby","50.23515","14.346520000000002","0553610"
"3323","Veltrusy,STS","50.266890000000004","14.334220000000002","1798760"
"3325","Zdiby,Výzkumný ústav","50.171209999999995","14.45212","1924140"
"3327","K Teplárně","50.16874","14.52105","1314910"
"3331","Říčany,Voděradská","49.983090000000004","14.64768","1454590"
"3335","Kralupy n.Vlt.,Kaučuk","50.25537","14.32054","0728850"
"3337","Kralupy n.Vlt.,Kovošrot","50.24005","14.333910000000001","3193840"
"3339","Kralupy n.Vlt.,Lobeček,Pískovna","50.24329","14.328370000000001","3193840"
"3341","Kralupy n.Vlt.,Lobeček,Rozc.","50.25105","14.32275","0728850"
"3343","Kralupy n.Vlt.,Lobeček","50.24719","14.316510000000001","0728770"
"3345","Kralupy n.Vlt.,Žel.st.","50.2393","14.312879999999998","0727960"
"3348","Kralupy nad Vltavou","50.23851","14.31376","0727960"
"3350","Zdiby","50.16655","14.45204","1924140"
"3351","Zdiby,Veltěž,Pošta","50.16774","14.44621","3221051"
"3353","Zdiby,Veltěž","50.167759999999994","14.439979999999998","3221051"
"3355","K Tuchoměřicům","50.1161","14.2916","1343760"
"3359","Zdiby,Přemyšlení","50.1685","14.43091","1924060"
"336","Generála Janouška","50.10249","14.56395","3171870"
"3361","Klecany,U Hřbitova","50.17712","14.4187","0660361"
"3363","Klecany","50.17548","14.41218","0660361"
"3365","Klecany,Klecánky","50.1707","14.402479999999999","0660280"
"3366","Klecany,U Kostela","50.177479999999996","14.40965","0660361"
"3368","Husinec,Rozc.","50.1753","14.3717","0496710"
"3370","Husinec,Řež,Sídliště","50.17244","14.36195","0496890"
"3372","Husinec,Řež","50.170609999999996","14.36036","0496890"
"3374","Husinec,Řež,Záv.","50.17718","14.358529999999998","0496890"
"3377","K Vystrkovu","49.99968","14.408270000000002","1285710"
"3379","Bašť","50.204440000000005","14.47383","0011210"
"338","Depo Hostivař","50.07553","14.515379999999999","1319890"
"3381","Větrušice","50.191520000000004","14.38432","1811290"
"3382","Klecany,Drasty,Čistírna","50.19213","14.396579999999998","0660100"
"3384","Klecany,Drasty","50.19618","14.399420000000001","0660100"
"3386","Vodochody,Hoštice","50.20207","14.406360000000001","1843570"
"3387","Vodochody,Rozc.Hoštice","50.20272","14.400689999999999","1843570"
"3389","Vodochody","50.20623","14.3987","1843650"
"339","Černokostelecká ul., TRAM, BUS","50.075720000000004","14.51544","1319890"
"3391","Vodochody,U Školy","50.2076","14.39678","1843650"
"3393","Máslovice","50.20885","14.379629999999999","0922230"
"3394","Postřižín,U Kapličky","50.23219","14.38698","1262090"
"3396","K Žižkovu","50.099579999999996","14.496089999999999","1312960"
"3398","Panenské Břežany,Zámek","50.211690000000004","14.43671","1175520"
"34","Listova ul.","50.12493","14.515989999999999","1311720"
"3400","Panenské Břežany","50.21465","14.4403","1175520"
"3402","Odolena Voda,Dolínek","50.22568","14.421570000000001","1089870"
"3404","Zdiby,U Celnice","50.161429999999996","14.452670000000001","1924140"
"3406","Úžice,Kopeč","50.25116","14.422189999999999","1039930"
"3407","Veliká Ves","50.241859999999996","14.45496","1779620"
"3408","Neratovice,Korycany","50.25418","14.451770000000002","0696470"
"3410","Bašť,Baštěk","50.20511","14.46231","0011390"
"3412","Český Brod,Žel.st.","50.076190000000004","14.86522","0228370"
"3415","Český Brod","50.076679999999996","14.866270000000002","0228370"
"3419","Myšlínská","50.06219","14.53462","1318140"
"3424","Český Brod,Jana Kouly","50.07323","14.86323","0228370"
"3427","Český Brod,U Vodárny","50.09091","14.86484","0228110"
"3429","Tismice,bytovky","50.059540000000005","14.82504","1671770"
"3431","Český Brod,Liblice,Bylanská","50.071000000000005","14.88463","0228290"
"3433","Tuklaty","50.077","14.770610000000001","1714250"
"3434","Nádraží Běchovice střed","50.08442","14.616710000000001","3173570"
"3436","Praha-Běchovice střed","50.08363","14.61558","3173570"
"3437","Mnichovice","49.93272","14.70703","0975431"
"3438","Černošice,Mokropsy žel.zast.","49.94652","14.33012","0203710"
"3439","Černošice-Mokropsy","49.94623","14.33034","0203710"
"3440","Všenory","49.93284","14.30504","1872750"
"3441","Kablo","50.0621","14.53836","1318220"
"3446","Řevnice","49.9165","14.23891","1453780"
"3447","Zeleneč,Mstětice,Žel.st.","50.13702","14.691679999999998","1927670"
"3448","Mstětice","50.13693","14.69214","1927670"
"3449","Semice,Rozc.Velenka","50.16283","14.878870000000001","1472140"
"3451","Roztoky,Solníky","50.16608","14.38545","3079040"
"3452","Dolany nad Vltavou,Debrno","50.217079999999996","14.323970000000001","0283120"
"3454","Kralupy n.Vlt.,Barvy Laky","50.23764","14.30729","0727700"
"3456","Kralupy n.Vlt.,Městský úřad","50.24136","14.311620000000001","0727110"
"3458","Kostelec n.Č.l.,Svatbín","49.98826","14.8804","0752300"
"3460","Sulice,Želivec,Mandava","49.92285","14.57562","1594331"
"3462","Krupá","50.01727","14.87079","0752210"
"3466","Kačerov","50.04184","14.45931","1275910"
"3473","Praha-Kačerov","50.04172","14.46181","3158930"
"3479","Dvory","50.211659999999995","14.99603","0339010"
"3481","Přistoupim","50.05523","14.876539999999999","1362710"
"3483","Přistoupim,Rozc.","50.06361","14.8764","1362710"
"3485","Kostelec n.Č.l.,Truba","50.00551","14.83639","1983310"
"3487","Přehvozdí","50.02791","14.839920000000001","1713790"
"3489","Přehvozdí,U Hřbitova","50.0303","14.84116","1713790"
"3490","Tuchoraz","50.04809","14.85053","1713870"
"3492","Tuchoraz,U Sadů","50.05147","14.85723","1713870"
"3494","Kajetánka","50.08652","14.37093","1293210"
"3496","K Lipanům","50.01575","14.60643","3176320"
"3500","Kouřim","50.00524","14.972710000000001","0712180"
"3502","Kouřim,ZŠ","50.0015","14.973679999999998","0712180"
"3506","Kouřim,Skanzen","49.99942","14.97005","0712180"
"3508","Kouřim,Molitorov","49.99638","14.95875","0712260"
"3510","Jenštejn,Domov seniorů","50.15421","14.60053","0584910"
"3512","Vitice,Dobré Pole","50.00016","14.92504","1827880"
"3516","Vitice,Močedník","50.01866","14.910379999999998","1828260"
"3518","Oleška,Brník,U Rybníka","49.9825","14.90509","1101410"
"3520","Vitice","50.031040000000004","14.91576","1828340"
"3522","Vitice,U Školy","50.031000000000006","14.915779999999998","1828340"
"3524","Kalinův mlýn","50.111000000000004","14.36755","1294530"
"3526","Vitice,Hřiby","50.0323","14.917710000000001","1828340"
"3528","Dobročovice","50.05618","14.69899","0273160"
"3530","Kšely","50.04383","14.90064","1828180"
"3532","Vitice,Chotýš","50.01893","14.90378","1828000"
"3534","Klučov,U mlýna","50.0949","14.90541","0666480"
"3535","Klučov","50.09431","14.90376","0666480"
"3536","Úvaly,Husova","50.07327","14.72553","1757310"
"3537","Dobrovice,Libichov,Hlavní silnice","50.35217","14.913210000000001","0827910"
"3539","Úvaly,Radlická čtvrť","50.06575","14.716520000000001","3078580"
"3541","Roblín,Hájovna","49.963809999999995","14.26344","1401980"
"3543","Kamenická","50.09948","14.429260000000001","1303110"
"3545","Kostelec n.Č.l.,Chaloupky","49.992290000000004","14.87909","0752300"
"3547","Rudná,Hewlett-Packard","50.01773","14.20059","3268440"
"3549","Rudná,Vypich","50.01593","14.19779","3268440"
"3551","Rudná,Nerudova","50.032109999999996","14.22669","1433240"
"3553","Rudná,V Brance","50.025009999999995","14.21817","1433240"
"3555","Klecany,Astrapark","50.18351","14.424079999999998","0660361"
"3556","Všetaty,Přívory,Průhon","50.287009999999995","14.568570000000001","1363790"
"3558","Bašť,Měšická","50.20238","14.4844","0826600"
"3560","Polerady","50.2006","14.59481","1252110"
"3562","Veleň,U Pomníku","50.174009999999996","14.55609","1777500"
"3564","Kamenolom Zbraslav","49.95942","14.394070000000001","3166280"
"3566","Předboj","50.22599","14.478320000000002","1342010"
"3568","Zlonín","50.21743","14.508289999999999","1933480"
"3571","Líbeznice,Pošta","50.194359999999996","14.49295","0826600"
"3573","Neratovice,Byškovice","50.25407","14.4947","1036590"
"3575","Neratovice,U Vojtěcha","50.261359999999996","14.50735","1035860"
"3577","Libiš,Ke Spolaně","50.26505","14.51167","1036080"
"3579","Úžice","50.25607","14.38064","1758890"
"3582","Úžice,Červená Lhota","50.26315","14.39085","1758710"
"3584","Dřínov,Stavadla","50.26992","14.396379999999999","0330810"
"3586","Kamýcká","50.1306","14.38275","1300360"
"3590","Dřínov,U Rybníka","50.2743","14.39935","0330810"
"3592","Újezdec","50.28164","14.419960000000001","1740170"
"3594","Chlumín","50.28869","14.449710000000001","0518450"
"3596","Kojetice,Rozc.","50.236309999999996","14.49451","0678570"
"3598","Odolena Voda,U Školy","50.228609999999996","14.41472","1089950"
"3599","Kojetice,Žel.st.","50.23757","14.49954","0678570"
"36","BUS Prosek, Palmovka","50.12531","14.51631","1311720"
"3601","Kojetice u Prahy","50.23726","14.49913","0678570"
"3602","Veltrusy","50.271879999999996","14.324229999999998","1798760"
"3604","Klecany,Ahold","50.18373","14.41151","0660361"
"3605","Čelákovice,Žel.st.","50.157709999999994","14.75334","0191860"
"3607","Čelákovice","50.15798","14.75426","0191860"
"3610","Karenova","50.063390000000005","14.368310000000001","1286600"
"3611","Čelákovice,Záluží,Cihelna","50.15023","14.748579999999999","0192830"
"3612","Čelákovice,Záluží","50.14437","14.74569","0192320"
"3613","Nehvizdy","50.1308","14.730189999999999","1024070"
"3615","Úvaly,Zálesí","50.09317","14.71766","3078740"
"3617","Úvaly,Hodov","50.08559","14.71834","1757310"
"3619","Úvaly,Pivovar","50.069990000000004","14.732629999999999","3078310"
"3621","Beroun,Hostim","49.96032","14.128929999999999","0457300"
"3623","Úvaly,Slovany","50.06692","14.735520000000001","3078400"
"3625","Mnichovice,U křížku","49.93907","14.7156","0975431"
"3627","Mnichovice,bytovky","49.94142","14.702079999999999","0975431"
"3629","Mnichovice,Závěrka","49.92927","14.71732","0975431"
"3631","Brandýs n.L.-St.Bol.,U Hřbitova","50.19993","14.6797","0092110"
"3632","Tuhaň,Červená Píska,I","50.29479","14.53345","1712550"
"3633","Brandýs n.L.-St.Bol.,Zahradní Město","50.174609999999994","14.649460000000001","3270510"
"3635","Loděnice","49.99282","14.16303","0863210"
"3636","Černošice,Komenského","49.96102","14.32334","0203890"
"3637","Nučice,Rozc.Krahulov","50.00908","14.195910000000001","1080570"
"3639","Loděnice,pod lanovkou","50.00039","14.165320000000001","0863210"
"3641","Slánská","50.06447","14.3094","3063120"
"3647","Loděnice,Jánská,II","49.99138","14.15081","1857100"
"3649","Vráž,U jelena","49.9855","14.13155","1857100"
"3651","Vráž,rozc.k žel.st.","49.98299","14.125539999999999","1857100"
"3653","Vráž u Berouna","49.9837","14.123529999999999","1857100"
"3654","Dvory,Veleliby,hlavní silnice","50.21192","15.03258","1083750"
"3656","Řevnice,nám.","49.91433","14.23642","1453780"
"3658","Nová Ves p.Pleší,Včelník","49.84404","14.2792","3269760"
"3660","Hlásná Třebaň,Rovina","49.92345","14.22794","0389110"
"3661","Sudovo Hlavno,Rozc.k háj.","50.27074","14.6651","1588950"
"3663","Zápy,Stavby mostů","50.17687","14.69166","0092290"
"3683","Karlovo náměstí","50.07459","14.416979999999999","1273290"
"3697","Novoměstská radnice","50.077459999999995","14.41952","1271830"
"3701","Moráň","50.074020000000004","14.418729999999998","1271830"
"3702","Palackého náměstí","50.07323","14.41525","1273110"
"3704","Palackého náměstí (nábřeží)","50.07251","14.41411","1273110"
"3707","Úvaly,Náměstí Arnošta z Pardubic","50.07373","14.73029","1757310"
"3709","Barchovice,rozc.Radlice","49.949020000000004","14.95354","0009140"
"3711","Barchovice","49.942859999999996","14.969270000000002","0009140"
"3712","Barchovice,Hryzely","49.935590000000005","14.98265","0009220"
"3714","Svojetice,K Tehovci","49.976000000000006","14.7349","1611790"
"3716","Horní Kruty","49.9196","14.959779999999999","0432140"
"3718","Horní Kruty,Dolní Kruty","49.914809999999996","14.95832","0432220"
"3720","Horní Kruty,Přestavlky","49.91129","14.95694","0432220"
"3722","Loděnice,Jánská,I","49.98944","14.15135","1602450"
"3724","Svatý Jan p.Skalou,Sedlec","49.97835","14.13525","1602531"
"3726","Karlštejnská","50.052640000000004","14.35958","1287320"
"3728","Horní Kruty,Bohouňovice II","49.91449","14.97223","0431920"
"3729","Svatý Jan p.Skalou,Svatý Jánek","49.973890000000004","14.13502","1602531"
"3731","Kouřim,rozc.Běšínov","49.98254","14.9765","1949560"
"3733","Svatý Jan p.Skalou","49.96875","14.133289999999999","1602610"
"3735","Barchovice,Radlice","49.93444","14.945910000000001","0009310"
"3736","Tismice,Limuzy","50.056909999999995","14.790220000000001","1671510"
"3738","Rostoklaty","50.072379999999995","14.80214","1414450"
"3740","Český Brod,Nem.","50.07331","14.852770000000001","0227480"
"3742","Český Brod,Jungmannova","50.07224","14.858260000000001","0227300"
"3743","Český Brod,Kollárova","50.074940000000005","14.8578","0227300"
"3744","Kateřinky","50.0205","14.520270000000002","1739830"
"3748","Benkova","50.037929999999996","14.4991","1282100"
"3750","Český Brod,Muzeum","50.0746","14.85409","0227480"
"3752","Český Brod,Štolmíř","50.08596","14.84216","0228110"
"3754","Český Brod,Zborovská","50.0775","14.863679999999999","0227720"
"3756","Český Brod,Liblice,Vodárna","50.078179999999996","14.87805","3210100"
"3758","Český Brod,Liblice,SEŠ","50.07598","14.8801","0228290"
"3760","Český Brod,Liblice,Obec","50.0745","14.883170000000002","0228290"
"3762","Klučov,Lstiboř","50.07929","14.90536","0666560"
"3764","Chrášťany,Bylany","50.06491","14.909410000000001","0539880"
"3767","Chrášťany,Bylany,Škola","50.06693","14.907520000000002","0539880"
"3769","Kavalírka","50.070040000000006","14.370629999999998","1290030"
"3776","Chrášťany,Chotouň","50.06716","14.956470000000001","0539960"
"3780","Klučov,Žhery","50.08551","14.943060000000001","1485980"
"3782","Klučov,Skramníky","50.0836","14.958260000000001","1485800"
"3784","Třebovle,Borek","50.03147","14.9459","1704700"
"3786","Třebovle","50.02552","14.955570000000002","1705180"
"3788","Třebovle,Království,Rozc.","50.0146","14.968229999999998","0712180"
"3790","Vitice,Lipany,Mohyla","50.03329","14.93994","0839500"
"3792","Hradešín,ObÚ","50.03872","14.7559","1362800"
"3794","Kazanka","50.11738","14.4275","1302060"
"3796","Kounice","50.10791","14.85599","0711450"
"3798","Bříství","50.13399999999999","14.84165","0150590"
"38","BUS Letňany, Čakovice","50.12528","14.51684","1311720"
"3800","Černíky","50.102340000000005","14.81965","0202220"
"3802","Vykáň","50.12024","14.817110000000001","1875510"
"3804","Rostoklaty,Žel.st.","50.08041","14.8039","1414450"
"3807","Rostoklaty,Nová Ves II","50.07165","14.82288","1414370"
"3809","Vyšehořovice,Vyšehořovičky","50.119209999999995","14.7863","1885140"
"3811","Přerov n.L.,U Skanzenu","50.16041","14.82489","1350380"
"3813","Přerov n.L.,Nový Přerov","50.165859999999995","14.837110000000001","1350380"
"3815","Kbelská","50.105129999999996","14.53204","1310590"
"3819","Lysá n.L.,škola","50.20476","14.839160000000001","0895160"
"3821","Lysá n.L.,pošta","50.20047","14.841339999999999","0895160"
"3823","Lysá n.L.,žel.st.","50.19583","14.84251","0895830"
"3825","Lysá nad Labem","50.19555","14.842720000000002","0895830"
"3826","Lysá n.L.,Litol","50.18506","14.851970000000001","0895590"
"3828","Lysá n.L.,Litol,U Mostu","50.174890000000005","14.853439999999999","3198050"
"3830","Tatce,žel.zast.","50.09937","14.983929999999999","1651740"
"3837","Tuklaty,Tlustovousy","50.09081","14.759070000000001","1714170"
"3839","Břežany II","50.092929999999996","14.80575","0149580"
"3841","Kbely","50.13089","14.552929999999998","1316440"
"3853","Úvaly,Hřbitov","50.07318","14.73732","1757310"
"3855","Čelákovice,U Hájku","50.16449","14.76709","0192080"
"3859","Čelákovice,Rozc.Sedlčánky","50.16258","14.7867","0192160"
"3861","Přerov n.L.,Rozc.u obory","50.14649","14.8253","0150590"
"3863","Kralupy n.Vlt.,Hřbitov","50.23296","14.310920000000001","0727880"
"3864","Lysá n.L.,sídl.","50.20793","14.84472","0895320"
"3866","Čelákovice,Sedlčánky","50.16796","14.787220000000001","0192160"
"3867","Třebestovice","50.12567","14.960770000000002","1696410"
"3868","Poříčany,Škola","50.10842","14.913870000000001","1259890"
"3869","Břežany II,U sokolovny","50.08977","14.80553","0149580"
"3871","Ke Kaménce","50.07152","14.302420000000001","1297040"
"3873","Bříství,Svárov","50.13063","14.84232","0150590"
"3875","Jirny,Logistický park","50.125","14.69005","3246040"
"3877","Jirny,Rozc.","50.126529999999995","14.700370000000001","3246040"
"3879","Břežany II,na Malé Straně","50.0939","14.80267","0149580"
"3881","Rakovník,Lišanská","50.10946","13.733989999999999","1390920"
"3883","Říčany,Pacov,Horní Pacov","50.01345","14.68234","1172000"
"3886","Zápy,Tesco Brandýs n.L.","50.17657","14.6696","0092290"
"3888","Branické náměstí","50.03435","14.41485","1281210"
"3890","Husinec,Samota","50.17929","14.391329999999998","0496710"
"3892","Klíčany,Břežanská","50.20711","14.4366","3246210"
"3894","Milovice,Park Mirakulum","50.23686","14.86105","3185070"
"3896","Milovice,Benátecká Vrutice,Armádní","50.23191","14.84371","0020620"
"3898","Milovice,Letecká","50.231159999999996","14.887360000000001","0951920"
"39","Beladova ul.","50.12481","14.516779999999999","1311720"
"3900","Milovice,Třešňová","50.22421","14.89609","0951920"
"3902","Milovice,Boží Dar","50.24799","14.91795","3184930"
"3903","Zbožíčko","50.22658","14.93774","1916800"
"3905","Straky","50.23345","14.96003","1560510"
"3906","Ke Schodům","50.014179999999996","14.415820000000002","1286010"
"3907","Lysá n.L.,Předměstí","50.20138","14.82906","0895080"
"3909","Jenštejn,Hradní","50.14956","14.619029999999999","3245820"
"3911","Lysá n.L.,Odbočka Dvorce","50.20861","14.80684","0896211"
"3913","Stará Lysá","50.22141","14.803379999999999","1538000"
"3915","Stará Lysá,Hostinec","50.22517","14.800629999999998","1538000"
"3917","Stará Lysá,Čihadla","50.23914","14.787629999999998","1537960"
"3921","Kutná Hora,poliklinika","49.94683","15.25174","0777470"
"3922","Kutná Hora,k nem.","49.947540000000004","15.256689999999999","0777470"
"3924","Kutná Hora,Na Valech","49.949709999999996","15.261320000000001","0777630"
"3926","Ke Smrčině","50.01768","14.525160000000001","1739830"
"3930","Kutná Hora,aut.st.","49.954159999999995","15.27225","0777390"
"3932","Rabyně,Loutí","49.7999","14.457579999999998","1372270"
"3934","Rabyně,Stromeč","49.7998","14.440679999999999","1372270"
"3936","Davle,U Kiliána","49.8798","14.389029999999998","0248210"
"3938","Ke Stadionu","50.14764","14.52475","1315710"
"3940","Štěchovice","49.851690000000005","14.40625","1632520"
"3942","Štěchovice,Nad Horou","49.84983","14.403189999999999","1632520"
"3944","Štěchovice,Masečín,Chrástky","49.853390000000005","14.388060000000001","3268610"
"3946","Štěchovice,Masečín","49.85072","14.381070000000001","0922070"
"3948","Hradištko,Brunšov","49.855779999999996","14.40286","0475380"
"3950","Hradištko,Rajchardov","49.86225","14.40664","0475380"
"3952","Hradištko,U Rybníčku","49.86475","14.411420000000001","0475460"
"3955","Hradištko,Zámek","49.86775","14.4091","0475460"
"3957","Hradištko,Osada","49.868359999999996","14.42066","0475460"
"3959","Ke Stírce","50.12267","14.45587","1306990"
"3961","Na Beránku","49.99759","14.42867","1284900"
"3965","Hradištko,Pikovice,Obec","49.87473","14.4271","0475540"
"3969","Hradištko,Pikovice,Most","49.87705","14.427389999999999","0475540"
"3972","Krňany,Závist","49.85779","14.439329999999998","0745430"
"3974","Krňany,U Křížku","49.85695","14.444329999999999","0745430"
"3976","Krňany,Rozc.Třebsín","49.85248","14.456560000000001","0745350"
"3978","Krňany,Bytovky","49.84534","14.477","0745190"
"398","Můstek","50.08347","14.42397","1270780"
"3980","Krňany,Obec","49.8424","14.47502","0745190"
"3982","Krňany,Slapnice","49.83959","14.47136","0745190"
"3984","Krňany,Teletín","49.82719","14.468229999999998","0745270"
"3988","Netvořice,Pošta","49.81695","14.517629999999999","1041240"
"399","E1","50.08359","14.4241","1270780"
"3992","Netvořice,Lhota,Rozc.","49.81276","14.487870000000001","1884250"
"3994","Hradištko,Pikovice,Pod Medníkem","49.873329999999996","14.431870000000002","0475540"
"3996","Dolní Břežany-Jarov","49.946999999999996","14.397079999999999","1093470"
"3997","Skochovice","49.924659999999996","14.37619","3192870"
"3998","Slapy,Na Polesí","49.82049","14.38592","1496160"
"4","Praha-Waltrovka","50.05513","14.377839999999999","1287160"
"400","E2 linka A, E2 line A","50.08388","14.422839999999999","1269930"
"4002","Slapy,Motorest","49.81688","14.39466","1496160"
"4006","Kladno,U Zvonečku","50.134679999999996","14.068439999999999","0650560"
"4007","Vrané n.Vlt.,Žel.st.","49.93884","14.3811","1853110"
"4009","Vrané nad Vltavou","49.93855","14.381160000000001","1853110"
"401","E3 linka A, E3 line A","50.08381","14.423029999999999","1270780"
"4010","Slapy,Na Rovínku","49.81958","14.40639","3002410"
"4012","Štěchovice,Třebenice","49.82483","14.439779999999999","3268790"
"4013","Rabyně,Hl.přístav","49.822759999999995","14.432139999999999","1372510"
"4015","Rabyně,Nová Rabyně","49.810179999999995","14.42944","1372510"
"4018","Slapy,Jednota","49.81277","14.3984","1496160"
"402","E4 linka A, E4 line A","50.08382","14.42366","1270780"
"4020","Buš","49.803309999999996","14.383939999999999","0162500"
"4022","Čím,Hrdlička","49.78302","14.38539","0238090"
"4024","Čím","49.77982","14.37672","0238090"
"4026","Nové Dvory,Porostliny","49.80936","14.372010000000001","1061010"
"4028","Nové Dvory,Nová Hospoda","49.79978","14.36439","1060970"
"403","E5","50.08406","14.42416","1270510"
"4030","Korkyně,Křížov,U Kapličky","49.79228","14.34518","0766190"
"4032","Kesnerka","50.05788","14.402070000000002","1287080"
"4033","Nové Dvory,Krámy","49.799490000000006","14.33805","1060890"
"4034","Nové Dvory","49.8026","14.35731","1060970"
"4035","Korkyně,Křížov","49.78848","14.35261","0766190"
"4037","Korkyně","49.78038","14.35205","0695150"
"404","E6","50.08443","14.4241","1270510"
"4041","Nový Knín","49.78837","14.29336","1076380"
"4043","Nový Knín,ELKO","49.78886","14.29071","1076380"
"4045","Nový Knín,Sokolovna","49.792429999999996","14.290770000000002","1076380"
"4047","Khodlova","50.11029","14.604070000000002","0437880"
"4048","Nový Knín,Libčice","49.754870000000004","14.308620000000001","0818090"
"4049","Rabyně,Nedvězí","49.80565","14.473329999999999","1372430"
"405","E7","50.0846","14.42389","1270270"
"4051","Rabyně,Strážovna","49.79776","14.472920000000002","1372190"
"4053","Rabyně,Rozc.Blaženice","49.792","14.472079999999998","1372190"
"4057","Rabyně,Blaženice","49.789359999999995","14.46996","1372190"
"4059","Neveklov,Jablonka","49.77834","14.464789999999999","0561540"
"406","E8","50.08453","14.42317","1270270"
"4063","Neveklov,Jablonná","49.78007","14.45106","0561540"
"4065","Rabyně,Měřín","49.78982","14.43002","1372350"
"4067","Voznice,Polesí","49.81212","14.211979999999999","1850510"
"4069","Klamovka","50.07063","14.38003","1287830"
"407","E9","50.08247","14.42561","1270780"
"4075","Vlkančice,U Zbořeného mlýna","49.91044","14.90294","1839460"
"4077","Vlkančice,U Králů","49.89754","14.8962","1839460"
"4079","Vlkančice,Pyskočely,Plužiny","49.87925","14.87226","1839380"
"408","E10","50.08198","14.425579999999998","1270780"
"4081","Mníšek p.Brdy,U Hřbitova","49.861090000000004","14.266420000000002","0976240"
"4083","Mníšek p.Brdy,Žel.st.","49.85395","14.269639999999999","3268100"
"4085","Mníšek pod Brdy","49.85382","14.26992","3268100"
"4086","Chotilsko","49.76941","14.35275","0532951"
"4087","Chotilsko,Prostřední Lhota","49.75373","14.34099","1337870"
"4089","Chotilsko,Mokrsko","49.74478","14.33605","1337790"
"409","E11","50.08189","14.425770000000002","1270780"
"4091","Čestlice,Kika-Aquapalace","50.00763","14.573360000000001","3245580"
"4093","Kunice,U Dálnice","49.939679999999996","14.66879","0772320"
"4095","Klánova","50.021370000000005","14.423779999999999","1278410"
"4097","Davle,Sloup,U Jeřábu","49.89067","14.37674","0248480"
"4099","Sedlec,PEMA","50.184909999999995","14.44956","1466760"
"410","E12","50.081959999999995","14.42622","1270780"
"4101","Mnichovice,zdrav.stř.","49.93757","14.706170000000002","0975431"
"4103","Kunice,Všešímy","49.92396","14.69215","0772590"
"4104","Kunice,Všešímy,Pardálov","49.92732","14.683229999999998","0772590"
"4106","Černošice,U Kamenného mostu","49.94057","14.326329999999999","0203710"
"4107","Černošice,Dr.Janského","49.95087","14.328829999999998","0203710"
"4108","Chýně,Na Vyhlídce","50.05399","14.22626","3267390"
"411","E13","50.08208","14.426420000000002","1270780"
"4110","Lety,K Libří","49.9248","14.241220000000002","0807640"
"4112","Klánovice","50.09895","14.685939999999999","0654470"
"4114","Lety,Karlštejnská","49.92307","14.253","0807640"
"4116","Přezletice,Horní náves","50.15657","14.57567","1353050"
"4118","Lety,Na Návsi","49.92175","14.25629","0807640"
"4119","Škola Velká Chuchle","50.01202","14.38233","1292160"
"412","E14","50.08214","14.4265","1270510"
"4120","Písková Lhota","50.13102","15.069320000000001","1209790"
"4122","Poděbrady,Přední Lhota,U Kopečků","50.13196","15.08686","1343840"
"4126","Poděbrady,Hřbitov","50.13361","15.1027","0666720"
"4128","Poděbrady,Riegrovo nám.","50.14363","15.12243","1235100"
"413","E15","50.08235","14.42656","1270510"
"4130","Poděbrady,Žel.st.","50.14884","15.124360000000001","1235282"
"4132","Poděbrady","50.14956","15.12376","1235282"
"4135","Klárův ústav","50.0277","14.45715","1280580"
"4137","Zvěřínek","50.15534","15.00774","1938360"
"414","E16","50.08267","14.42661","1270510"
"4142","Lužiny","50.0445","14.33044","3062230"
"4143","Obchodní centrum, Archeologická ul.","50.04453","14.331610000000001","3168310"
"4144","Tržiště, Zázvorkova ul.","50.04469","14.331560000000001","3062230"
"4148","Pečky,Kult.dům","50.09192","15.0333","1188260"
"415","E17","50.08287","14.42655","1270510"
"4150","Sadská,Hálkova","50.14078","14.987639999999999","1459210"
"4152","Písková Lhota,rozc.Hořátev","50.13187","15.06076","1209790"
"4154","Zvěřínek,rozc.Hořátev","50.152","15.00574","1938360"
"4156","Písty,Temac","50.15925","15.009670000000002","1210290"
"4158","Písty","50.16409","15.003020000000001","1210290"
"4159","Hořátev,technologický park","50.15173","15.025079999999999","0450210"
"416","E2 linka B, E2 line B","50.083","14.42145","1269930"
"4161","Hořátev,ZD","50.14979","15.042720000000001","0450210"
