"data","JSON_parentId"
"14.65001","stops.geometry_4af99e49fa93db817237f759ecbd0ae7"
"50.06964","stops.geometry_4af99e49fa93db817237f759ecbd0ae7"
"14.54869","stops.geometry_8a52590d6f6f57966b32dab13ff3aaee"
"50.00198","stops.geometry_8a52590d6f6f57966b32dab13ff3aaee"
"14.54818","stops.geometry_0b1bd648e49a3d77546d523bfafa9278"
"50.00444","stops.geometry_0b1bd648e49a3d77546d523bfafa9278"
"14.51074","stops.geometry_6fed0c4c527771c8b246be574d777ee3"
"50.05369","stops.geometry_6fed0c4c527771c8b246be574d777ee3"
"14.50951","stops.geometry_0e8d6231ec4ad0c40a66638aaa59fcc1"
"50.05362","stops.geometry_0e8d6231ec4ad0c40a66638aaa59fcc1"
"14.10995","stops.geometry_8b878815cfc0ece1acdb192d4acf2b25"
"50.14461","stops.geometry_8b878815cfc0ece1acdb192d4acf2b25"
"14.11059","stops.geometry_3c2a4055d9ebf56aa3eacaa276092287"
"50.14424","stops.geometry_3c2a4055d9ebf56aa3eacaa276092287"
"14.60243","stops.geometry_fe00d104fc5292468f6aafc5ad3caca2"
"50.11794","stops.geometry_fe00d104fc5292468f6aafc5ad3caca2"
"14.60249","stops.geometry_c9dde51f41c703f198b803886bc19cc0"
"50.11779","stops.geometry_c9dde51f41c703f198b803886bc19cc0"
"14.93432","stops.geometry_2b6651450b1efe80838ab3371e51ee66"
"50.28706","stops.geometry_2b6651450b1efe80838ab3371e51ee66"
"14.93426","stops.geometry_47d24d0fa456c279d7067f0c031a1683"
"50.28697","stops.geometry_47d24d0fa456c279d7067f0c031a1683"
"14.49148","stops.geometry_9ee6ac9422195e033a8eb8fa9c1b0e48"
"50.08794","stops.geometry_9ee6ac9422195e033a8eb8fa9c1b0e48"
"14.49067","stops.geometry_dcd1a53761152837b44252ee7844f221"
"50.08781","stops.geometry_dcd1a53761152837b44252ee7844f221"
"14.49042","stops.geometry_b4096dc4c565256e532446d56b419774"
"50.08789","stops.geometry_b4096dc4c565256e532446d56b419774"
"14.57842","stops.geometry_8553c38c80934182efa48f63da9ce8d6"
"50.14782","stops.geometry_8553c38c80934182efa48f63da9ce8d6"
"14.57847","stops.geometry_88ffbc3d334b847a509553cdce245f16"
"50.14838","stops.geometry_88ffbc3d334b847a509553cdce245f16"
"14.59937","stops.geometry_053348d6f8fd4cf9f22cecdfa30a0961"
"50.11643","stops.geometry_053348d6f8fd4cf9f22cecdfa30a0961"
"14.61964","stops.geometry_0f9c54eca8576e937d4872be46da8c30"
"50.13284","stops.geometry_0f9c54eca8576e937d4872be46da8c30"
"14.6322","stops.geometry_fd54889e2e88d7219a7266093d9bf8fc"
"50.01535","stops.geometry_fd54889e2e88d7219a7266093d9bf8fc"
"14.63234","stops.geometry_8194a0ad46d766273c9898ce3ee67e89"
"50.0155","stops.geometry_8194a0ad46d766273c9898ce3ee67e89"
"14.2923","stops.geometry_603e9c116eb018d47b6480106f7b40c2"
"50.09328","stops.geometry_603e9c116eb018d47b6480106f7b40c2"
"14.29222","stops.geometry_1dc3921d800c4bc7c2d05fb9a37b421a"
"50.09283","stops.geometry_1dc3921d800c4bc7c2d05fb9a37b421a"
"14.36263","stops.geometry_fdb8d2b03b5fd9d3ec3988b272c47351"
"50.05155","stops.geometry_fdb8d2b03b5fd9d3ec3988b272c47351"
"14.36323","stops.geometry_77ff37ecf82bfb4785fb058cbf2bcf09"
"50.05114","stops.geometry_77ff37ecf82bfb4785fb058cbf2bcf09"
"14.35028","stops.geometry_3c3bf3e86bd9b1600b625b4d1ca2884c"
"50.0027","stops.geometry_3c3bf3e86bd9b1600b625b4d1ca2884c"
"14.35028","stops.geometry_054901cada340cf326f71b9136d53785"
"50.0027","stops.geometry_054901cada340cf326f71b9136d53785"
"14.3508","stops.geometry_ca7b8c07c1cbf1a057033541a0843782"
"50.00296","stops.geometry_ca7b8c07c1cbf1a057033541a0843782"
"14.3508","stops.geometry_e7a2f0b4593972a1fc7b1dc2a74a3fcb"
"50.00296","stops.geometry_e7a2f0b4593972a1fc7b1dc2a74a3fcb"
"14.10606","stops.geometry_3218846b1cc0a4d30dc87d161239e8e7"
"50.14495","stops.geometry_3218846b1cc0a4d30dc87d161239e8e7"
"14.1066","stops.geometry_4c42c75bd9fea5cf536d7f4c5298c328"
"50.14494","stops.geometry_4c42c75bd9fea5cf536d7f4c5298c328"
"14.45673","stops.geometry_7934229e2766863d08ad72ddfc6ffd32"
"50.05156","stops.geometry_7934229e2766863d08ad72ddfc6ffd32"
"14.45756","stops.geometry_56a9efff62c431e2bd803cc3d8b2e4b3"
"50.05151","stops.geometry_56a9efff62c431e2bd803cc3d8b2e4b3"
"14.4828","stops.geometry_d81950e2e14f0c206116541bc84b0192"
"50.10476","stops.geometry_d81950e2e14f0c206116541bc84b0192"
"14.48188","stops.geometry_d33d213c11190f4f7fb4d01f4b7284ac"
"50.10434","stops.geometry_d33d213c11190f4f7fb4d01f4b7284ac"
"14.48292","stops.geometry_48af71f7296cf651d8dad0367811a6a4"
"50.10423","stops.geometry_48af71f7296cf651d8dad0367811a6a4"
"14.4828","stops.geometry_166262348ddf77d22adff69ea8f3faac"
"50.10476","stops.geometry_166262348ddf77d22adff69ea8f3faac"
"14.48108","stops.geometry_d0b6d7b4255c04e0086f0e8fd75c2cfc"
"50.10395","stops.geometry_d0b6d7b4255c04e0086f0e8fd75c2cfc"
"14.48279","stops.geometry_5ea27d79f9ff7394bbe14ca24138590f"
"50.10346","stops.geometry_5ea27d79f9ff7394bbe14ca24138590f"
"14.48255","stops.geometry_17eff40749fa4229567bf00465e7e856"
"50.10332","stops.geometry_17eff40749fa4229567bf00465e7e856"
"14.53422","stops.geometry_fcdc163253164760e21416f91d35d2bd"
"50.21914","stops.geometry_fcdc163253164760e21416f91d35d2bd"
"14.53382","stops.geometry_b87402a03913b5d7136db8f9f671a2b1"
"50.21878","stops.geometry_b87402a03913b5d7136db8f9f671a2b1"
"14.5298","stops.geometry_7ca894263a62612cc1b42c3c3006cc9a"
"50.23186","stops.geometry_7ca894263a62612cc1b42c3c3006cc9a"
"14.5298","stops.geometry_f4452ef368cb70970663118cd995387e"
"50.23186","stops.geometry_f4452ef368cb70970663118cd995387e"
"14.50835","stops.geometry_d96c9e6f39a51b86a31faf69b477dae3"
"50.23803","stops.geometry_d96c9e6f39a51b86a31faf69b477dae3"
"14.50788","stops.geometry_6768f8edc14f21132637ae6e9b274928"
"50.23798","stops.geometry_6768f8edc14f21132637ae6e9b274928"
"14.51967","stops.geometry_e54f196c8ce6ca8b8d221e0d8fd6fca9"
"50.25282","stops.geometry_e54f196c8ce6ca8b8d221e0d8fd6fca9"
"14.51936","stops.geometry_6dc7866be3c4f8844c091420d25e584d"
"50.25256","stops.geometry_6dc7866be3c4f8844c091420d25e584d"
"14.51948","stops.geometry_4d0850787de9cdbcc514062eebdc0bcf"
"50.25283","stops.geometry_4d0850787de9cdbcc514062eebdc0bcf"
"14.51696","stops.geometry_0d4da7fed5e9681a679d0bd8436af8a3"
"50.2598","stops.geometry_0d4da7fed5e9681a679d0bd8436af8a3"
"14.51768","stops.geometry_fdc83870530850cbbab52191ba1015bd"
"50.25883","stops.geometry_fdc83870530850cbbab52191ba1015bd"
"14.51715","stops.geometry_6357a88cd0b70affe2f231c8be0b35b1"
"50.26204","stops.geometry_6357a88cd0b70affe2f231c8be0b35b1"
"14.51751","stops.geometry_811d28a4efaeccf4ad99ea3f050a3971"
"50.26268","stops.geometry_811d28a4efaeccf4ad99ea3f050a3971"
"14.51395","stops.geometry_f00b3c32de4d7468d4cd29389bd101f3"
"50.27048","stops.geometry_f00b3c32de4d7468d4cd29389bd101f3"
"14.51382","stops.geometry_52a83407cbda7dae2d85131390d195a4"
"50.27022","stops.geometry_52a83407cbda7dae2d85131390d195a4"
"14.51338","stops.geometry_32c7ae4f12bed95fd653b40468a7fee3"
"50.27425","stops.geometry_32c7ae4f12bed95fd653b40468a7fee3"
"14.51277","stops.geometry_0a09a2be02ac6541b60d72649dc5f111"
"50.27419","stops.geometry_0a09a2be02ac6541b60d72649dc5f111"
"14.49641","stops.geometry_208fd3d20496e0a246bd21740e332e2d"
"50.19523","stops.geometry_208fd3d20496e0a246bd21740e332e2d"
"14.49596","stops.geometry_88f90f3d13c152a6137671ca3917b2db"
"50.19498","stops.geometry_88f90f3d13c152a6137671ca3917b2db"
"14.49922","stops.geometry_654bab7304b07e2c9c5767b8539ebb88"
"50.19542","stops.geometry_654bab7304b07e2c9c5767b8539ebb88"
"14.37514","stops.geometry_58687b9f1b14e79d20e90f12c4c927e3"
"50.09942","stops.geometry_58687b9f1b14e79d20e90f12c4c927e3"
"14.37571","stops.geometry_e32b2b57499814c1feb826cecfef7c76"
"50.09955","stops.geometry_e32b2b57499814c1feb826cecfef7c76"
"14.27286","stops.geometry_4ed094efb3443f8296de803c0d625117"
"50.12683","stops.geometry_4ed094efb3443f8296de803c0d625117"
"14.27329","stops.geometry_83eb6fb60e57208b588ee12dcad12fd4"
"50.12751","stops.geometry_83eb6fb60e57208b588ee12dcad12fd4"
"14.58938","stops.geometry_edd41e31942fd2627f4543afedad5756"
"50.20131","stops.geometry_edd41e31942fd2627f4543afedad5756"
"14.58934","stops.geometry_9041eca853ab56397a2b2bb3d4f16bfe"
"50.20142","stops.geometry_9041eca853ab56397a2b2bb3d4f16bfe"
"14.49581","stops.geometry_1cc1ac41a9279474e2ce02e6d0d85e2d"
"50.19131","stops.geometry_1cc1ac41a9279474e2ce02e6d0d85e2d"
"14.49537","stops.geometry_fe09832b7e3910458f2a0ac6e3e8c360"
"50.19125","stops.geometry_fe09832b7e3910458f2a0ac6e3e8c360"
"14.88277","stops.geometry_03541bca88cc8911d4ef70082a6ea26e"
"49.95879","stops.geometry_03541bca88cc8911d4ef70082a6ea26e"
"14.88295","stops.geometry_e908c913d4a34b2cd8a00df667c68ffb"
"49.95826","stops.geometry_e908c913d4a34b2cd8a00df667c68ffb"
"14.9557","stops.geometry_7cb66a4a7ebeea2d55e3c87029f26d0f"
"49.95524","stops.geometry_7cb66a4a7ebeea2d55e3c87029f26d0f"
"14.95579","stops.geometry_f2d6508614020e903966e7620a7abe2a"
"49.95537","stops.geometry_f2d6508614020e903966e7620a7abe2a"
"14.27554","stops.geometry_3edad3ab5f0f5380c6808d2177348a24"
"50.13038","stops.geometry_3edad3ab5f0f5380c6808d2177348a24"
"14.27551","stops.geometry_5fca8609f335bf0f2f54a99aa76f43e9"
"50.13047","stops.geometry_5fca8609f335bf0f2f54a99aa76f43e9"
"14.27954","stops.geometry_e27395329f536ef1e5d946bb3fc68b94"
"50.13274","stops.geometry_e27395329f536ef1e5d946bb3fc68b94"
"14.27893","stops.geometry_edc668583bfb660c4072c601b69ccd73"
"50.13278","stops.geometry_edc668583bfb660c4072c601b69ccd73"
"14.28","stops.geometry_e45c44035ad59cd0ad8fdf22e89eef29"
"50.13575","stops.geometry_e45c44035ad59cd0ad8fdf22e89eef29"
"14.27983","stops.geometry_ccd80ad92bf1055e0b80e23b675ff3e9"
"50.13565","stops.geometry_ccd80ad92bf1055e0b80e23b675ff3e9"
"14.62808","stops.geometry_f0d09e4ea549764548935354e4288977"
"50.05052","stops.geometry_f0d09e4ea549764548935354e4288977"
"14.62808","stops.geometry_f513c6c8991bc3db3e3c7f6da91b7643"
"50.05052","stops.geometry_f513c6c8991bc3db3e3c7f6da91b7643"
"14.62813","stops.geometry_7eeeb777376ea8bceb8edf966a4f5756"
"50.04969","stops.geometry_7eeeb777376ea8bceb8edf966a4f5756"
"14.62813","stops.geometry_292b41278d6c9977798552c3ed6cd61f"
"50.04969","stops.geometry_292b41278d6c9977798552c3ed6cd61f"
"14.28497","stops.geometry_4f9fb0f1110242c12e240b19e3cf5ee2"
"50.1539","stops.geometry_4f9fb0f1110242c12e240b19e3cf5ee2"
"14.28452","stops.geometry_3b274d913495d86eb917973f0c177f14"
"50.15377","stops.geometry_3b274d913495d86eb917973f0c177f14"
"14.28452","stops.geometry_ba376b02403c01dd400ae3b3bf17793e"
"50.15377","stops.geometry_ba376b02403c01dd400ae3b3bf17793e"
"14.29067","stops.geometry_d27f4edd865385157c982bd2a492d009"
"50.13298","stops.geometry_d27f4edd865385157c982bd2a492d009"
"14.29083","stops.geometry_35be398aae5db4c78237109d654f7d34"
"50.13302","stops.geometry_35be398aae5db4c78237109d654f7d34"
"14.52537","stops.geometry_854d667984ba98768cdb8f8d1f66bfa7"
"49.98328","stops.geometry_854d667984ba98768cdb8f8d1f66bfa7"
"14.52551","stops.geometry_28ccad610bb9995171680deda184a324"
"49.98348","stops.geometry_28ccad610bb9995171680deda184a324"
"14.51113","stops.geometry_f8309f37e6cb4f95da45768419a491d5"
"50.06253","stops.geometry_f8309f37e6cb4f95da45768419a491d5"
"14.51162","stops.geometry_51054505a265d51089f8e71cab2ed108"
"50.06268","stops.geometry_51054505a265d51089f8e71cab2ed108"
"14.95482","stops.geometry_efaae6d2b61f03e94d9ec4298f439fb5"
"50.18654","stops.geometry_efaae6d2b61f03e94d9ec4298f439fb5"
"14.95482","stops.geometry_279f7f0cd6b6330a6dcfb082a0c2ebc4"
"50.18649","stops.geometry_279f7f0cd6b6330a6dcfb082a0c2ebc4"
"14.53223","stops.geometry_3ebb09b0145f9f9761697d29e7ce4ffc"
"49.97855","stops.geometry_3ebb09b0145f9f9761697d29e7ce4ffc"
"14.53148","stops.geometry_87bcab32859a417a9fb0b1487da93af6"
"49.97886","stops.geometry_87bcab32859a417a9fb0b1487da93af6"
"14.54212","stops.geometry_56ed544ae12ddb86b1abbef014db99d2"
"49.97108","stops.geometry_56ed544ae12ddb86b1abbef014db99d2"
"14.54154","stops.geometry_f65f1e6e26692ebd67bc0cf9dbd53b06"
"49.97105","stops.geometry_f65f1e6e26692ebd67bc0cf9dbd53b06"
"14.5493","stops.geometry_653390461e6b15a8244431f66b602300"
"49.97358","stops.geometry_653390461e6b15a8244431f66b602300"
"14.54966","stops.geometry_2e3ef13cdb8a9a8222fe821d42cc609a"
"49.97395","stops.geometry_2e3ef13cdb8a9a8222fe821d42cc609a"
"14.55153","stops.geometry_07482ad958f474ff0df3a14ebc551170"
"49.97004","stops.geometry_07482ad958f474ff0df3a14ebc551170"
"14.55154","stops.geometry_15a73984627d814935f62b846e94588b"
"49.9697","stops.geometry_15a73984627d814935f62b846e94588b"
"14.65258","stops.geometry_d45a1cd78f1932cb9e10f975f9f2ca59"
"50.01735","stops.geometry_d45a1cd78f1932cb9e10f975f9f2ca59"
"14.65283","stops.geometry_1898f2dbcbfe970afa60446b5b1efb57"
"50.01752","stops.geometry_1898f2dbcbfe970afa60446b5b1efb57"
"14.51477","stops.geometry_fe1b31ea4f8a733a04d2dc5724ebd75f"
"49.96753","stops.geometry_fe1b31ea4f8a733a04d2dc5724ebd75f"
"14.51327","stops.geometry_e20f9bfa40de61563a84acf4387f35c0"
"49.96828","stops.geometry_e20f9bfa40de61563a84acf4387f35c0"
"14.5167","stops.geometry_6c60a69ad075b8b2ab9f7cc48861f45e"
"49.96758","stops.geometry_6c60a69ad075b8b2ab9f7cc48861f45e"
"14.51522","stops.geometry_88b248c37b523c17b48e8e3ca1a910bb"
"49.9673","stops.geometry_88b248c37b523c17b48e8e3ca1a910bb"
"14.49923","stops.geometry_bb1e0f0cedab02d5452a9b71e81c2637"
"49.9781","stops.geometry_bb1e0f0cedab02d5452a9b71e81c2637"
"14.49929","stops.geometry_4a360331d6ddfd36aec3fbf5d0347658"
"49.97845","stops.geometry_4a360331d6ddfd36aec3fbf5d0347658"
"14.50885","stops.geometry_3e44ef28ee6d752975ecef2530ffd5b4"
"49.96991","stops.geometry_3e44ef28ee6d752975ecef2530ffd5b4"
"14.50717","stops.geometry_0b8d742aeb171605a69db8c918427f76"
"49.9707","stops.geometry_0b8d742aeb171605a69db8c918427f76"
"14.96168","stops.geometry_0b0edd694e20981e417e9b0f8f4d28e5"
"50.18414","stops.geometry_0b0edd694e20981e417e9b0f8f4d28e5"
"14.9617","stops.geometry_ea43e7ae6073f86493e9ad3dcaf4c0d7"
"50.18427","stops.geometry_ea43e7ae6073f86493e9ad3dcaf4c0d7"
"14.96211","stops.geometry_ae50da529d9c420273535e718b0907ef"
"50.18592","stops.geometry_ae50da529d9c420273535e718b0907ef"
"14.49285","stops.geometry_d14e10dda7465ca2714f86b03cf6b20c"
"50.04258","stops.geometry_d14e10dda7465ca2714f86b03cf6b20c"
"14.52907","stops.geometry_ee5f2d714096f841b7ff514f14ad883d"
"49.9693","stops.geometry_ee5f2d714096f841b7ff514f14ad883d"
"14.52793","stops.geometry_176f297128dc9f05a35bd888e21bd8eb"
"49.96933","stops.geometry_176f297128dc9f05a35bd888e21bd8eb"
"14.45053","stops.geometry_bb09eea221a1b762fe4f064baf688008"
"50.01635","stops.geometry_bb09eea221a1b762fe4f064baf688008"
"14.96831","stops.geometry_d112605f5817ef3e8538be35fa1048db"
"50.17174","stops.geometry_d112605f5817ef3e8538be35fa1048db"
"14.96805","stops.geometry_cbb2cc7548339719a44246b5b76a80b3"
"50.17185","stops.geometry_cbb2cc7548339719a44246b5b76a80b3"
"14.61227","stops.geometry_4e1b5bb24fc7fc2f1a2a8c15ea1a58dd"
"50.14227","stops.geometry_4e1b5bb24fc7fc2f1a2a8c15ea1a58dd"
"14.61311","stops.geometry_e93281823bb9b0ac0ac46ce6dcb0c56f"
"50.14097","stops.geometry_e93281823bb9b0ac0ac46ce6dcb0c56f"
"14.37298","stops.geometry_63c8a535f305c29f728e0a375a8b81ec"
"50.10421","stops.geometry_63c8a535f305c29f728e0a375a8b81ec"
"14.37307","stops.geometry_498304c937632112c8f1d2999c537311"
"50.10517","stops.geometry_498304c937632112c8f1d2999c537311"
"14.96737","stops.geometry_ef8a3e18189a04f133cbf1d330f758a4"
"50.33461","stops.geometry_ef8a3e18189a04f133cbf1d330f758a4"
"14.96757","stops.geometry_dda871b2e51114803dba0526d9524fd0"
"50.33489","stops.geometry_dda871b2e51114803dba0526d9524fd0"
"14.50013","stops.geometry_5b9ac1b244b61a29a90695e06a58463b"
"50.04137","stops.geometry_5b9ac1b244b61a29a90695e06a58463b"
"14.50931","stops.geometry_bd10e4cd68f9cc1f64f853712544d3ea"
"50.03119","stops.geometry_bd10e4cd68f9cc1f64f853712544d3ea"
"14.50862","stops.geometry_60bb2cd1ce4935e1a41c51e148edd345"
"50.0314","stops.geometry_60bb2cd1ce4935e1a41c51e148edd345"
"14.62","stops.geometry_2c6e1b0c117a44874297060da5226acf"
"50.12156","stops.geometry_2c6e1b0c117a44874297060da5226acf"
"14.61102","stops.geometry_faf0bbe13cd008641dbf03d4811bdad2"
"50.1196","stops.geometry_faf0bbe13cd008641dbf03d4811bdad2"
"14.50219","stops.geometry_c6bba2b32e47132b1f428ebacb29548d"
"50.10211","stops.geometry_c6bba2b32e47132b1f428ebacb29548d"
"14.50246","stops.geometry_a48539c32bc0301d5b3be8daac757a94"
"50.102","stops.geometry_a48539c32bc0301d5b3be8daac757a94"
"14.50166","stops.geometry_a96dbd9d84d1628d117ce317295ddd39"
"50.10079","stops.geometry_a96dbd9d84d1628d117ce317295ddd39"
"14.50256","stops.geometry_6368a3391664e3670e1dfd852c5d5d0a"
"50.10117","stops.geometry_6368a3391664e3670e1dfd852c5d5d0a"
"14.50249","stops.geometry_bca4b3faa4678001dc471ad90846d077"
"50.10212","stops.geometry_bca4b3faa4678001dc471ad90846d077"
"14.50085","stops.geometry_623ce7445a0e7013a687def164feb52c"
"50.102","stops.geometry_623ce7445a0e7013a687def164feb52c"
"14.5032","stops.geometry_1a5ca0a1604a6b341f7b3c506547ace6"
"50.10285","stops.geometry_1a5ca0a1604a6b341f7b3c506547ace6"
"14.61095","stops.geometry_17ef6a9f4b0399db150b89d2f0fe8554"
"50.12269","stops.geometry_17ef6a9f4b0399db150b89d2f0fe8554"
"14.61905","stops.geometry_2737ead25dc46c42b85079596cf6c9c0"
"50.12441","stops.geometry_2737ead25dc46c42b85079596cf6c9c0"
"14.21981","stops.geometry_59cf5b2b4acd927ddf4e7c176ea26f01"
"49.97195","stops.geometry_59cf5b2b4acd927ddf4e7c176ea26f01"
"14.21998","stops.geometry_b0fe3143470d28686ecca9267552bb28"
"49.9718","stops.geometry_b0fe3143470d28686ecca9267552bb28"
"14.39707","stops.geometry_761734033451818eb53c9ad6e5260565"
"49.8856","stops.geometry_761734033451818eb53c9ad6e5260565"
"14.39689","stops.geometry_fcbd2d098c140ee606493f9545d38fa3"
"49.88599","stops.geometry_fcbd2d098c140ee606493f9545d38fa3"
"14.4025","stops.geometry_f2f24d0288386c33c1605a0452dcd143"
"49.88491","stops.geometry_f2f24d0288386c33c1605a0452dcd143"
"14.40228","stops.geometry_c062853f706856208921e0e41247fb30"
"49.88461","stops.geometry_c062853f706856208921e0e41247fb30"
"14.43191","stops.geometry_119fadf8d59de302fba61c337b3fa1cb"
"49.88708","stops.geometry_119fadf8d59de302fba61c337b3fa1cb"
"14.43232","stops.geometry_53bea0d9c6caf97450e028a0172a6ed3"
"49.88693","stops.geometry_53bea0d9c6caf97450e028a0172a6ed3"
"14.41379","stops.geometry_6226edc064f80a9cc3faf3753921f496"
"49.88832","stops.geometry_6226edc064f80a9cc3faf3753921f496"
"14.41372","stops.geometry_a965eb2a7b5d4839c942d31ae9f9b973"
"49.88825","stops.geometry_a965eb2a7b5d4839c942d31ae9f9b973"
"14.42201","stops.geometry_1acabdbec014c890e0076e2a2ab4b864"
"49.88911","stops.geometry_1acabdbec014c890e0076e2a2ab4b864"
"14.42199","stops.geometry_3f8edc5c95ab24f7d5229fa0a7d841ba"
"49.88906","stops.geometry_3f8edc5c95ab24f7d5229fa0a7d841ba"
"14.47066","stops.geometry_1755c56d4d819b59536b288c2f7db390"
"49.88558","stops.geometry_1755c56d4d819b59536b288c2f7db390"
"14.47065","stops.geometry_687305e50b987e2fff1768f9c0541db6"
"49.88582","stops.geometry_687305e50b987e2fff1768f9c0541db6"
"14.53719","stops.geometry_5957bca33e964eb394e58a9c1b067de1"
"50.10646","stops.geometry_5957bca33e964eb394e58a9c1b067de1"
"14.53716","stops.geometry_4670b0592269ab3746a4eb2da6b3f0a4"
"50.10645","stops.geometry_4670b0592269ab3746a4eb2da6b3f0a4"
"14.53675","stops.geometry_5bba7e05519593e2c0380dc5fe6d8d88"
"50.10658","stops.geometry_5bba7e05519593e2c0380dc5fe6d8d88"
"14.53711","stops.geometry_87c3f0725085622e5000a3cedbe9cbc7"
"50.10648","stops.geometry_87c3f0725085622e5000a3cedbe9cbc7"
"14.5377","stops.geometry_ac3cd119c5e019ff0ee3110db9735fea"
"50.10648","stops.geometry_ac3cd119c5e019ff0ee3110db9735fea"
"14.53773","stops.geometry_a495a16c22175b76471486a5c604fee2"
"50.10625","stops.geometry_a495a16c22175b76471486a5c604fee2"
"14.53774","stops.geometry_89ef10d544e30471947ac3bcffd6ac09"
"50.10618","stops.geometry_89ef10d544e30471947ac3bcffd6ac09"
"14.53776","stops.geometry_58be7bfe84217b0416d80f119dd08079"
"50.10609","stops.geometry_58be7bfe84217b0416d80f119dd08079"
"14.53639","stops.geometry_cc3538a83dc399df1ad6bed06fb9896e"
"50.10669","stops.geometry_cc3538a83dc399df1ad6bed06fb9896e"
"14.53724","stops.geometry_f8ab4107d626fa3cc442b4c1075a6ffa"
"50.10642","stops.geometry_f8ab4107d626fa3cc442b4c1075a6ffa"
"14.53757","stops.geometry_41b33fbffd15ff842e27053e9c9782d5"
"50.10624","stops.geometry_41b33fbffd15ff842e27053e9c9782d5"
"14.53761","stops.geometry_cbe970596b1eb874ded0417548b066f8"
"50.10617","stops.geometry_cbe970596b1eb874ded0417548b066f8"
"14.53778","stops.geometry_c5c3560b4f2ff451ff84cb521807fafe"
"50.106","stops.geometry_c5c3560b4f2ff451ff84cb521807fafe"
"14.53742","stops.geometry_aa48dd9071f9bf0b33747967b1cb1c7d"
"50.106","stops.geometry_aa48dd9071f9bf0b33747967b1cb1c7d"
"14.53793","stops.geometry_616405507d2f924e78dd5772a4704120"
"50.10645","stops.geometry_616405507d2f924e78dd5772a4704120"
"14.53767","stops.geometry_a55f22fffcb0b2579bcb702ea03386d7"
"50.10669","stops.geometry_a55f22fffcb0b2579bcb702ea03386d7"
"14.5364","stops.geometry_d299a19cf208c3e092ecf75ff567ba6b"
"50.10671","stops.geometry_d299a19cf208c3e092ecf75ff567ba6b"
"14.53637","stops.geometry_97daa17f0c21c072513a94d2036299c5"
"50.10667","stops.geometry_97daa17f0c21c072513a94d2036299c5"
"14.53669","stops.geometry_918f55ff6c863ef789a1dc26c134820d"
"50.10618","stops.geometry_918f55ff6c863ef789a1dc26c134820d"
"14.53757","stops.geometry_27e921b0f8dab09d42fe5c1b0c6dc6d0"
"50.10617","stops.geometry_27e921b0f8dab09d42fe5c1b0c6dc6d0"
"14.53858","stops.geometry_f52dd994cb8209e7e2824eec0adc2396"
"50.1058","stops.geometry_f52dd994cb8209e7e2824eec0adc2396"
"14.53748","stops.geometry_67f3f91343f485f574947fc2c00ecf96"
"50.10603","stops.geometry_67f3f91343f485f574947fc2c00ecf96"
"14.53682","stops.geometry_fde057401f41ed70e788d84701f769b1"
"50.10629","stops.geometry_fde057401f41ed70e788d84701f769b1"
"14.45475","stops.geometry_0f058111ed1b63f99d855a7de117c938"
"49.89128","stops.geometry_0f058111ed1b63f99d855a7de117c938"
"14.45489","stops.geometry_e4615815f69f77cd428f3e43c06245ed"
"49.89127","stops.geometry_e4615815f69f77cd428f3e43c06245ed"
"14.44188","stops.geometry_441268dabd3be94975743fcba28a27f6"
"49.8882","stops.geometry_441268dabd3be94975743fcba28a27f6"
"14.44147","stops.geometry_96e817087535c1ae67113c1fc15d44a8"
"49.88812","stops.geometry_96e817087535c1ae67113c1fc15d44a8"
"14.30182","stops.geometry_57605cd638f65b30cfb23580469136d7"
"50.13544","stops.geometry_57605cd638f65b30cfb23580469136d7"
"14.26958","stops.geometry_b36b0b28db1ca9ef1812238a6c6d7248"
"50.12424","stops.geometry_b36b0b28db1ca9ef1812238a6c6d7248"
"14.26835","stops.geometry_31d3a12548a06b5f9c9b58a2d0050e30"
"50.12432","stops.geometry_31d3a12548a06b5f9c9b58a2d0050e30"
"14.26991","stops.geometry_9989de5c7f61e4744e0de579b8dc9998"
"50.12432","stops.geometry_9989de5c7f61e4744e0de579b8dc9998"
"14.27369","stops.geometry_b0d91d487c08af9f7095efac4e9b4a11"
"50.13627","stops.geometry_b0d91d487c08af9f7095efac4e9b4a11"
"14.53182","stops.geometry_9e681aaf5a48c8ba797bf14ef920dbe0"
"49.99995","stops.geometry_9e681aaf5a48c8ba797bf14ef920dbe0"
"14.53185","stops.geometry_7b252bba8e8c6fd9b335dacc7a5db9c2"
"50","stops.geometry_7b252bba8e8c6fd9b335dacc7a5db9c2"
"14.54911","stops.geometry_bf712b40def9f1b88fcd9c281d447e48"
"49.99783","stops.geometry_bf712b40def9f1b88fcd9c281d447e48"
"14.54888","stops.geometry_6b87f5056dcd234a2e0906c38acabff8"
"49.99778","stops.geometry_6b87f5056dcd234a2e0906c38acabff8"
"14.61735","stops.geometry_0fb0741933360f5120c0c11c33d6672f"
"50.08704","stops.geometry_0fb0741933360f5120c0c11c33d6672f"
"14.61778","stops.geometry_421a49561656eb5b80d0382218a3d8eb"
"50.08772","stops.geometry_421a49561656eb5b80d0382218a3d8eb"
"14.33734","stops.geometry_8d6ee75f67002c2bbf9815e539edef9b"
"50.05148","stops.geometry_8d6ee75f67002c2bbf9815e539edef9b"
"14.59796","stops.geometry_bfc58b05f8f96fcd019943531c49943e"
"50.02825","stops.geometry_bfc58b05f8f96fcd019943531c49943e"
